student_id,age,gender,course,year,daily_study_hours,daily_sleep_hours,screen_time_hours,stress_level,anxiety_score,depression_score,academic_pressure_score,financial_stress_score,social_support_score,physical_activity_hours,sleep_quality,attendance_percentage,cgpa,internet_quality,burnout_level
STU00703,19,Male,ECE,1st Year,2.9,6.6,3.9,Low,1,2,2,5,8,2.5,Average,100.0,8.95,Average,Low
STU00704,19,Female,ECE,3rd Year,4.2,5.4,5.9,Medium,5,3,5,4,4,0.9,Average,74.6,7.94,Good,Medium
STU00705,19,Male,CSE,3rd Year,3.1,8.8,3.8,Low,3,1,3,2,9,2.0,Good,94.4,8.73,Average,Low
STU00706,22,Female,CSE,2nd Year,7.0,8.0,7.7,Medium,7,4,8,3,7,1.7,Poor,68.9,6.53,Average,Medium
STU00707,18,Male,AIML,4th Year,7.6,6.3,3.3,Medium,6,5,5,6,8,1.4,Poor,89.1,8.36,Average,Medium
STU00708,22,Male,ECE,4th Year,8.9,6.7,6.6,High,10,8,9,7,4,1.3,Poor,64.6,7.19,Average,High
STU00709,21,Female,Cyber,1st Year,3.7,6.9,4.0,High,8,6,10,8,7,1.2,Poor,80.9,7.52,Average,High
STU00710,21,Male,AIDS,3rd Year,3.5,7.3,5.1,High,7,4,3,6,10,2.1,Good,100.0,8.45,Good,Medium
STU00711,23,Female,AIDS,3rd Year,3.1,9.0,4.1,Low,1,1,1,4,10,2.8,Good,91.8,8.1,Average,High
STU00712,22,Male,AIDS,3rd Year,3.0,7.1,8.9,High,7,3,5,8,10,1.6,Good,67.9,7.3,Good,Medium
STU00713,23,Female,CIVIL,4th Year,2.9,7.9,5.4,Medium,5,4,3,5,8,1.1,Good,87.8,7.8,Average,Low
STU00714,24,Female,AIDS,3rd Year,4.5,4.7,7.3,High,10,9,8,9,5,0.7,Poor,77.6,6.54,Average,High
STU00715,25,Male,AIDS,1st Year,6.6,5.7,5.5,Medium,3,3,6,6,6,1.0,Average,89.3,7.44,Average,Medium
STU00716,24,Female,AIDS,1st Year,3.9,7.3,5.6,High,8,7,7,10,6,0.0,Poor,89.6,7.12,Poor,High
STU00717,22,Male,AIDS,4th Year,6.8,7.5,5.1,Medium,5,3,7,5,6,1.5,Average,95.5,7.44,Average,Medium
STU00718,21,Female,AIDS,4th Year,7.4,6.8,5.4,Medium,6,4,6,4,7,1.7,Good,81.8,8.38,Good,Medium
STU00719,19,Female,CIVIL,1st Year,5.5,8.5,2.6,Low,4,5,5,2,10,2.1,Poor,76.9,7.41,Good,Low
STU00720,22,Female,Cyber,1st Year,7.5,7.9,6.5,High,10,8,9,8,6,0.5,Poor,68.1,6.57,Average,High
STU00721,19,Male,ECE,3rd Year,2.6,7.0,5.6,High,8,6,7,4,6,1.4,Average,76.3,7.44,Average,Medium
STU00722,25,Male,Cyber,1st Year,3.7,6.1,6.5,Medium,5,3,5,4,7,2.5,Average,90.6,7.62,Good,Medium
STU00723,24,Female,AIDS,1st Year,5.7,5.8,6.5,High,8,6,8,5,4,0.6,Poor,63.9,8.12,Poor,High
STU00724,18,Female,Cyber,4th Year,5.3,6.2,3.9,Medium,4,5,5,7,5,1.9,Good,75.9,8.03,Average,Low
STU00725,24,Male,AIDS,4th Year,7.5,7.1,5.1,Low,5,5,4,1,8,2.5,Average,88.5,7.43,Good,Medium
STU00726,18,Male,AIDS,4th Year,2.5,7.5,2.8,Low,2,1,1,1,10,1.5,Good,89.6,8.98,Average,Low
STU00727,23,Male,CIVIL,3rd Year,4.2,5.4,5.6,High,7,5,6,7,5,1.4,Poor,82.1,7.75,Poor,Medium
STU00728,18,Female,AIML,2nd Year,4.9,4.7,3.6,Medium,6,6,7,1,9,2.1,Poor,75.0,7.69,Average,Low
STU00729,21,Male,ECE,4th Year,4.1,6.9,5.1,Medium,6,3,6,5,8,1.3,Good,83.9,8.73,Good,Low
STU00730,23,Male,AIDS,2nd Year,3.0,5.0,4.1,Medium,5,3,6,7,7,2.4,Good,77.6,7.35,Poor,High
STU00731,23,Female,CIVIL,2nd Year,4.0,6.8,4.4,Low,5,3,4,3,8,2.1,Poor,69.4,8.47,Good,Low
STU00732,21,Male,CIVIL,4th Year,4.5,7.6,5.8,Medium,5,2,4,7,6,2.6,Average,91.3,7.87,Average,Low
STU00733,25,Female,ECE,3rd Year,7.7,5.9,4.7,High,8,5,8,5,5,1.7,Poor,74.3,7.84,Average,High
STU00734,24,Male,ECE,4th Year,3.3,5.5,5.5,High,8,6,6,9,4,2.3,Poor,77.1,7.19,Average,High
STU00735,19,Female,CSE,1st Year,6.4,6.9,5.7,Low,6,2,7,4,6,1.7,Good,77.5,7.63,Good,Low
STU00736,23,Female,CIVIL,4th Year,7.5,5.5,5.7,High,8,6,9,3,5,0.4,Average,82.1,7.54,Average,High
STU00737,23,Female,AIML,3rd Year,4.1,7.0,8.5,Medium,5,2,7,7,4,1.2,Average,85.0,6.88,Good,Low
STU00738,20,Male,AIDS,3rd Year,5.3,6.1,5.1,Low,4,7,5,8,8,2.2,Good,88.6,8.33,Average,Medium
STU00739,23,Male,AIDS,4th Year,6.1,6.6,3.8,Medium,6,5,5,7,7,2.0,Average,76.7,7.93,Poor,Medium
STU00740,25,Female,Cyber,2nd Year,5.4,7.2,2.9,Low,3,2,3,2,8,1.8,Average,87.7,7.55,Average,Low
STU00741,24,Male,CSE,3rd Year,5.2,6.7,4.2,High,6,5,7,7,2,2.4,Poor,84.3,8.25,Average,High
STU00742,24,Male,CSE,3rd Year,3.4,9.0,2.7,Low,3,3,1,6,8,1.8,Good,100.0,9.25,Average,Low
STU00743,23,Male,AIDS,4th Year,5.9,7.5,5.0,Low,5,4,5,6,6,2.1,Good,89.1,7.96,Good,Low
STU00744,20,Female,Cyber,4th Year,3.8,8.4,2.0,Low,4,1,2,6,9,2.4,Good,83.1,8.0,Good,Low
STU00745,24,Female,CSE,3rd Year,5.0,6.3,4.6,Low,7,6,4,4,9,0.8,Poor,84.9,8.61,Good,Low
STU00746,20,Female,ECE,1st Year,5.7,6.1,8.1,High,8,9,10,10,1,0.9,Average,73.4,7.64,Average,High
STU00747,22,Female,AIML,1st Year,6.5,6.6,4.4,High,4,4,5,7,5,2.9,Average,66.5,7.8,Average,High
STU00748,20,Male,AIDS,4th Year,8.6,6.5,6.7,Medium,6,6,5,3,6,0.8,Poor,64.3,8.19,Good,Medium
STU00749,20,Male,AIML,4th Year,4.3,6.1,5.1,High,10,4,10,6,1,1.0,Poor,70.9,7.27,Average,High
STU00750,19,Male,CSE,4th Year,5.2,6.1,5.1,Medium,7,4,8,9,4,0.7,Average,80.3,8.59,Good,High
STU00751,25,Female,CSE,1st Year,2.1,6.9,3.4,Low,4,4,6,4,10,1.3,Good,83.1,7.99,Good,Low
STU00752,19,Male,Cyber,2nd Year,7.5,6.7,5.0,Medium,4,5,6,3,8,0.9,Poor,91.9,8.55,Average,High
STU00753,18,Female,Cyber,3rd Year,5.1,6.3,3.9,Medium,6,6,7,3,8,2.0,Average,74.5,8.45,Good,Medium
STU00754,25,Female,AIDS,3rd Year,4.3,7.3,7.3,High,3,3,6,6,8,1.2,Good,73.8,6.63,Good,High
STU00755,22,Male,Cyber,1st Year,5.0,6.8,2.6,High,8,7,5,5,7,2.4,Average,77.9,8.66,Average,Medium
STU00756,21,Female,AIML,3rd Year,5.4,7.6,7.6,High,8,8,8,5,7,0.9,Poor,72.7,7.29,Good,High
STU00757,23,Male,AIML,1st Year,3.9,8.6,7.3,High,10,6,9,7,7,1.2,Average,76.9,7.8,Poor,High
STU00758,21,Female,AIML,2nd Year,6.7,7.2,4.1,High,2,5,3,4,6,2.3,Good,83.0,9.39,Poor,High
STU00759,19,Female,CIVIL,1st Year,6.0,7.5,4.5,Low,4,2,3,1,7,0.9,Good,68.5,7.9,Average,Low
STU00760,23,Female,CSE,1st Year,6.3,8.0,7.2,Medium,5,2,6,2,7,1.8,Poor,63.5,7.68,Average,Medium
STU00761,19,Male,CIVIL,1st Year,3.9,6.2,9.0,Medium,8,5,9,4,5,1.5,Poor,80.3,7.65,Average,High
STU00762,22,Male,AIML,4th Year,4.0,5.3,6.0,Medium,8,6,8,10,6,1.7,Poor,67.8,6.61,Good,Low
STU00763,25,Male,CSE,3rd Year,5.5,6.9,7.8,High,10,9,10,10,2,0.0,Poor,53.8,8.12,Average,High
STU00764,25,Male,AIML,4th Year,6.3,7.7,4.1,Low,3,5,5,4,10,1.2,Good,89.1,8.16,Average,Low
STU00765,20,Male,CSE,2nd Year,5.8,7.3,3.3,Medium,7,4,4,10,9,2.0,Average,96.2,9.12,Good,High
STU00766,24,Male,AIDS,2nd Year,3.7,7.8,6.3,High,7,6,5,6,7,2.1,Poor,78.6,7.47,Poor,High
STU00767,22,Female,Cyber,2nd Year,6.0,7.9,4.9,Low,3,3,6,5,5,1.4,Average,87.2,8.23,Good,Low
STU00768,21,Male,AIML,3rd Year,3.2,6.8,3.0,Medium,8,2,5,7,5,0.9,Average,84.8,8.42,Average,High
STU00769,19,Male,ECE,2nd Year,3.7,6.1,5.4,Low,7,2,5,1,6,1.5,Average,65.4,7.2,Good,Low
STU00770,21,Female,ECE,3rd Year,4.6,7.8,3.2,Low,1,1,1,1,10,1.9,Good,100.0,8.76,Good,High
STU00771,23,Female,CIVIL,4th Year,2.9,7.8,4.5,Medium,6,4,8,3,5,1.7,Poor,91.4,8.37,Poor,Medium
STU00772,25,Female,CIVIL,4th Year,3.2,7.5,4.2,Medium,6,4,6,4,5,1.0,Average,97.5,7.92,Poor,Medium
STU00773,18,Female,ECE,1st Year,8.1,5.9,6.9,High,9,9,8,7,2,1.6,Average,72.8,7.36,Poor,High
STU00774,23,Female,AIDS,2nd Year,7.5,8.4,7.3,Medium,8,5,4,5,10,1.6,Good,72.9,8.57,Good,Medium
STU00775,24,Female,AIDS,1st Year,8.8,7.3,4.6,Low,5,1,2,2,8,2.5,Average,98.5,9.4,Good,Low
STU00776,25,Male,Cyber,1st Year,5.7,7.8,6.0,Medium,6,3,6,7,7,0.3,Good,87.2,8.94,Average,Medium
STU00777,21,Female,ECE,3rd Year,5.6,8.1,2.2,Low,4,4,1,2,8,1.3,Average,98.4,8.33,Average,Low
STU00778,18,Male,CSE,3rd Year,4.4,9.0,3.6,Low,4,5,3,3,10,2.6,Good,82.3,7.91,Good,High
STU00779,20,Male,AIDS,3rd Year,4.5,7.1,6.6,High,7,7,7,6,3,0.9,Poor,81.3,7.45,Average,High
STU00780,24,Male,CIVIL,1st Year,6.5,7.0,3.2,Medium,5,2,6,7,5,0.8,Average,74.7,8.39,Good,Medium
STU00781,25,Male,CSE,4th Year,7.7,6.1,6.3,High,10,7,7,8,4,1.1,Poor,77.8,7.1,Good,Medium
STU00782,23,Female,AIDS,4th Year,5.9,7.9,4.1,Low,1,2,2,2,10,2.3,Good,88.1,7.95,Average,Low
STU00783,18,Male,CIVIL,2nd Year,3.4,6.3,4.9,Medium,4,4,4,2,5,1.5,Average,100.0,7.7,Average,Medium
STU00784,18,Male,AIML,4th Year,5.6,5.8,5.2,Low,5,3,8,1,9,1.9,Poor,88.5,7.63,Average,Medium
STU00785,21,Male,Cyber,1st Year,3.9,6.6,6.1,High,8,6,7,5,5,1.3,Poor,60.5,7.87,Average,High
STU00786,22,Female,CIVIL,3rd Year,4.6,5.9,5.0,High,7,5,7,8,4,1.4,Poor,79.0,8.13,Good,Medium
STU00787,18,Male,CIVIL,4th Year,8.1,6.0,4.2,Medium,5,4,8,3,7,2.0,Poor,82.1,7.63,Good,High
STU00788,23,Female,CSE,4th Year,3.2,5.9,6.5,High,10,9,8,10,3,1.0,Poor,71.3,7.18,Good,High
STU00789,22,Female,AIML,4th Year,8.8,7.0,6.6,Low,5,5,5,6,6,1.6,Average,74.8,6.74,Average,Low
STU00790,18,Male,ECE,2nd Year,6.3,6.1,7.7,High,10,7,8,6,5,1.5,Poor,81.3,7.35,Average,High
STU00791,18,Female,AIML,4th Year,3.9,8.9,3.8,Medium,4,3,2,5,4,2.2,Average,79.0,8.81,Good,Medium
STU00792,21,Male,AIML,3rd Year,4.9,8.0,3.8,Low,6,4,4,9,9,1.4,Average,91.5,8.03,Average,Low
STU00793,23,Male,CSE,1st Year,4.0,8.3,5.3,Medium,8,9,5,4,4,1.2,Poor,70.2,6.94,Poor,Medium
STU00794,24,Female,CSE,1st Year,3.6,7.2,3.3,Medium,5,4,5,3,8,2.3,Good,84.5,9.05,Average,Low
STU00795,21,Female,ECE,3rd Year,5.3,7.2,6.1,Medium,8,7,8,2,8,1.0,Good,87.1,7.21,Good,Medium
STU00796,20,Male,ECE,3rd Year,4.4,6.4,6.7,High,6,5,7,2,5,1.2,Poor,85.5,8.75,Good,Low
STU00797,25,Female,ECE,2nd Year,3.6,5.7,9.1,High,9,6,5,4,6,0.4,Poor,77.4,9.09,Average,Medium
STU00798,21,Male,AIDS,4th Year,4.6,8.8,4.1,Medium,9,7,4,9,7,0.0,Good,82.0,7.86,Good,High
STU00799,20,Female,AIML,3rd Year,2.6,6.1,6.1,Medium,6,6,8,3,7,1.3,Poor,82.5,8.47,Average,Low
STU00800,21,Female,AIML,2nd Year,2.8,4.5,6.4,High,8,5,10,4,5,1.4,Poor,73.4,6.66,Average,High
STU00801,18,Female,CSE,2nd Year,2.5,6.5,4.2,Low,5,4,6,3,7,1.1,Good,72.8,6.95,Average,Medium
STU00802,20,Female,CSE,3rd Year,7.8,5.4,3.2,Medium,5,5,5,5,10,2.5,Poor,89.7,7.9,Good,Medium
STU00803,22,Male,AIML,3rd Year,5.8,5.7,6.0,Medium,7,3,7,3,7,0.8,Poor,92.1,8.38,Average,Medium
STU00804,25,Female,CSE,3rd Year,6.1,6.0,7.9,Medium,3,3,4,8,5,2.0,Good,87.0,8.03,Average,Low
STU00805,23,Female,CSE,2nd Year,4.9,7.1,5.2,Medium,5,4,6,4,5,1.9,Poor,85.9,7.97,Average,Medium
STU00806,24,Female,CSE,3rd Year,5.9,5.0,4.1,Medium,7,2,4,7,5,2.7,Poor,72.7,7.19,Good,Medium
STU00807,22,Male,ECE,3rd Year,7.5,7.0,6.4,Medium,8,5,7,7,5,1.2,Poor,81.8,7.53,Good,Medium
STU00808,18,Male,ECE,4th Year,5.6,5.4,3.3,Medium,6,4,3,6,9,0.9,Average,87.8,7.78,Average,High
STU00809,21,Male,CIVIL,1st Year,7.8,6.9,4.8,Low,6,5,6,7,8,2.2,Good,90.2,7.77,Good,Medium
STU00810,25,Male,AIDS,3rd Year,4.5,7.4,4.6,Low,2,2,2,6,7,3.0,Good,98.0,7.98,Poor,Low
STU00811,18,Male,ECE,2nd Year,6.1,7.6,4.3,Medium,7,7,6,5,7,0.5,Average,94.9,8.22,Poor,Medium
STU00812,25,Male,CSE,1st Year,6.4,6.8,2.0,High,8,6,7,8,7,1.6,Poor,70.1,7.29,Average,High
STU00813,23,Female,ECE,3rd Year,3.5,7.4,6.3,High,8,6,6,8,5,1.7,Average,67.9,7.47,Good,Medium
STU00814,20,Male,CSE,3rd Year,5.1,6.4,4.6,Medium,8,3,5,9,9,1.3,Poor,82.7,6.93,Average,Low
STU00815,24,Female,Cyber,2nd Year,1.9,5.9,5.1,High,8,6,7,5,3,0.0,Poor,70.3,7.66,Average,Medium
STU00816,24,Female,AIML,4th Year,4.9,6.8,4.9,Medium,5,7,5,5,6,1.1,Average,69.9,7.72,Average,Low
STU00817,18,Female,Cyber,2nd Year,4.8,7.1,6.7,High,8,8,7,8,3,0.8,Poor,86.8,7.52,Average,High
STU00818,18,Male,AIML,1st Year,4.6,7.0,5.6,Medium,5,6,6,6,6,2.0,Average,69.5,7.59,Good,Medium
STU00819,23,Male,ECE,2nd Year,4.7,6.2,7.8,High,10,8,10,10,5,0.9,Poor,74.8,7.91,Good,Medium
STU00820,25,Female,AIDS,2nd Year,5.9,7.1,6.3,Medium,7,6,6,7,9,1.3,Average,69.7,7.09,Average,Medium
STU00821,18,Female,AIDS,3rd Year,3.1,7.5,3.7,Low,4,3,1,2,9,1.6,Good,88.5,8.3,Good,Low
STU00822,23,Male,ECE,4th Year,8.5,6.8,5.1,Medium,8,8,7,3,5,1.4,Poor,88.5,7.26,Average,Medium
STU00823,19,Male,Cyber,3rd Year,6.2,8.2,6.1,High,9,5,10,2,4,1.3,Poor,88.2,7.87,Average,High
STU00824,23,Female,CSE,1st Year,3.9,5.7,6.4,High,7,7,8,9,3,0.5,Poor,83.3,7.3,Average,High
STU00825,22,Female,AIDS,2nd Year,6.5,5.8,4.1,High,8,6,9,4,3,1.2,Poor,75.6,7.56,Good,High
STU00826,18,Male,Cyber,1st Year,7.3,5.3,9.4,High,8,9,10,9,5,0.5,Poor,82.1,7.96,Average,High
STU00827,23,Male,AIML,3rd Year,5.8,6.8,6.7,Medium,6,4,8,2,7,0.0,Poor,82.7,8.24,Good,Medium
STU00828,25,Male,AIML,1st Year,3.2,4.8,4.8,High,8,5,6,4,4,1.8,Poor,77.5,8.32,Poor,High
STU00829,24,Female,CIVIL,2nd Year,8.7,7.4,2.0,Low,4,1,2,4,8,2.3,Good,91.3,8.37,Good,Low
STU00830,18,Male,ECE,4th Year,6.2,7.4,5.2,High,8,6,6,9,6,1.5,Average,87.7,8.34,Average,High
STU00831,19,Male,Cyber,3rd Year,2.6,6.6,3.9,Medium,4,5,4,5,6,1.5,Poor,73.9,8.15,Good,High
STU00832,19,Female,ECE,2nd Year,5.4,6.9,5.3,High,5,6,6,5,7,1.4,Average,72.6,7.58,Good,Medium
STU00833,21,Male,AIML,2nd Year,4.6,8.7,2.4,Low,6,6,4,7,8,1.9,Average,80.6,7.94,Poor,Low
STU00834,19,Male,Cyber,3rd Year,5.1,6.8,5.0,High,9,7,8,6,7,1.0,Average,70.1,7.6,Good,Medium
STU00835,24,Male,AIML,3rd Year,2.8,4.8,4.6,High,6,6,7,5,8,2.0,Poor,72.5,8.51,Good,Medium
STU00836,24,Male,Cyber,1st Year,5.3,5.0,5.8,High,6,7,6,7,4,0.4,Poor,74.4,8.04,Average,Medium
STU00837,24,Male,ECE,4th Year,2.8,8.1,2.4,Low,1,1,1,1,10,2.5,Good,100.0,8.57,Average,Low
STU00838,19,Male,CSE,2nd Year,4.4,6.0,5.4,Medium,4,4,6,5,5,1.4,Poor,88.9,7.68,Good,Low
STU00839,18,Female,AIDS,2nd Year,6.0,6.2,8.3,High,9,7,7,8,5,1.6,Poor,79.2,8.13,Good,High
STU00840,25,Female,AIML,1st Year,4.6,5.5,6.2,High,9,8,7,9,4,0.3,Poor,75.0,8.04,Average,High
STU00841,20,Male,ECE,2nd Year,4.7,7.4,4.7,High,6,5,6,7,6,0.8,Poor,95.4,8.01,Good,High
STU00842,23,Female,ECE,2nd Year,6.9,4.9,4.5,Medium,10,6,9,8,5,0.1,Poor,70.1,7.79,Average,High
STU00843,25,Male,ECE,2nd Year,3.4,6.5,4.7,High,7,3,4,7,7,1.1,Average,83.2,8.52,Poor,High
STU00844,18,Female,ECE,3rd Year,3.8,7.0,3.4,High,6,5,6,6,5,1.6,Average,77.3,7.72,Average,High
STU00845,18,Male,CIVIL,2nd Year,2.9,6.8,6.9,High,10,7,8,5,3,0.3,Poor,69.3,7.59,Poor,Medium
STU00846,18,Female,Cyber,4th Year,3.5,6.9,5.1,Medium,7,5,7,7,7,1.3,Poor,91.5,8.21,Average,Medium
STU00847,19,Male,AIDS,4th Year,5.0,5.1,5.7,Medium,3,7,4,4,10,2.1,Poor,83.1,7.91,Average,Medium
STU00848,18,Female,ECE,1st Year,6.0,7.2,6.6,Medium,5,3,2,6,7,1.6,Good,89.9,9.13,Average,Medium
STU00849,24,Male,AIML,1st Year,3.3,7.3,3.1,Medium,3,3,4,5,6,1.9,Average,85.0,7.94,Average,Low
STU00850,22,Female,AIML,4th Year,6.2,7.3,5.2,Low,9,8,7,5,8,0.5,Average,89.6,7.94,Good,Low
STU00851,25,Male,Cyber,4th Year,5.2,7.4,6.9,Low,6,6,6,3,7,1.4,Average,74.0,8.9,Average,Low
STU00852,24,Female,AIML,4th Year,2.4,7.2,5.1,Medium,6,5,7,4,7,1.6,Good,92.9,6.98,Good,High
STU00853,25,Male,AIML,1st Year,5.2,7.4,5.4,Low,2,5,3,3,5,1.6,Good,91.7,8.3,Average,Low
STU00854,19,Female,AIML,1st Year,7.3,7.7,7.0,High,6,6,3,6,5,1.4,Average,65.4,7.36,Average,Low
STU00855,20,Female,ECE,1st Year,1.8,7.4,7.1,Medium,7,8,6,5,6,1.1,Poor,74.4,7.47,Average,Medium
STU00856,24,Female,CSE,4th Year,8.3,7.7,4.7,Low,2,4,4,5,9,1.6,Good,95.3,7.87,Good,Low
STU00857,19,Male,AIDS,3rd Year,3.6,9.0,5.9,Low,3,1,3,4,7,1.4,Good,100.0,8.19,Average,Low
STU00858,18,Male,Cyber,2nd Year,2.3,5.7,6.0,High,9,7,6,10,5,1.7,Poor,83.4,7.55,Average,High
STU00859,23,Male,ECE,3rd Year,4.9,6.5,4.6,Low,2,1,1,1,7,1.3,Good,85.0,8.46,Good,Low
STU00860,24,Male,CSE,1st Year,6.6,6.5,5.5,Medium,5,8,6,5,8,1.4,Poor,71.8,8.24,Good,Medium
STU00861,25,Female,Cyber,3rd Year,4.9,5.6,8.0,High,9,8,7,9,5,1.9,Poor,79.3,6.16,Good,High
STU00862,25,Female,CSE,1st Year,6.0,4.0,5.7,High,9,9,10,5,3,1.5,Poor,71.3,7.34,Poor,High
STU00863,18,Female,ECE,3rd Year,9.0,5.8,3.7,High,8,6,7,6,3,1.5,Poor,75.6,7.75,Poor,Medium
STU00864,24,Male,AIML,3rd Year,5.5,6.7,6.7,High,7,3,6,7,5,1.4,Poor,77.0,7.66,Average,High
STU00865,24,Female,CIVIL,3rd Year,10.0,5.5,5.9,High,10,10,9,7,2,0.6,Poor,78.9,7.53,Good,High
STU00866,23,Female,AIML,2nd Year,6.7,7.4,2.0,Low,1,1,1,3,9,1.8,Average,100.0,8.38,Average,Low
STU00867,24,Female,ECE,4th Year,5.0,7.1,6.4,Low,5,3,5,2,5,1.5,Poor,92.3,7.3,Poor,Low
STU00868,24,Male,AIML,3rd Year,5.7,6.4,7.2,High,8,8,8,1,3,1.5,Poor,78.3,7.8,Average,High
STU00869,21,Male,ECE,1st Year,4.3,7.6,4.5,Medium,6,7,5,5,7,1.8,Poor,76.3,7.38,Average,Medium
STU00870,18,Female,Cyber,1st Year,5.8,5.5,2.4,High,10,7,8,4,4,1.5,Poor,81.8,7.83,Good,High
STU00871,21,Male,AIML,3rd Year,6.0,7.6,5.9,Low,7,5,4,6,10,2.2,Average,95.5,7.6,Poor,Medium
STU00872,19,Male,CSE,2nd Year,4.3,5.7,6.2,High,8,5,5,7,7,1.4,Poor,89.4,8.3,Poor,Medium
STU00873,18,Female,CSE,1st Year,2.4,6.5,5.6,High,7,3,4,9,5,1.7,Average,84.9,7.87,Average,High
STU00874,18,Female,CSE,1st Year,7.2,8.6,5.3,Medium,7,3,7,7,5,0.6,Good,80.4,8.17,Poor,Medium
STU00875,23,Female,CIVIL,1st Year,6.6,6.2,4.5,Low,3,6,2,7,8,2.9,Average,87.2,8.07,Average,Low
STU00876,22,Female,AIML,2nd Year,2.5,6.1,4.9,Low,7,5,6,7,5,1.2,Average,90.0,7.58,Poor,Medium
STU00877,22,Male,CSE,3rd Year,5.1,6.1,3.1,Low,6,2,4,4,9,2.1,Average,87.3,8.07,Good,Low
STU00878,23,Male,CIVIL,1st Year,7.1,5.5,5.2,High,9,6,7,5,5,0.9,Poor,76.9,8.36,Good,High
STU00879,22,Female,CSE,3rd Year,6.8,6.6,6.2,High,7,7,8,10,2,1.0,Poor,73.6,6.9,Good,High
STU00880,23,Female,AIML,2nd Year,4.0,6.8,6.6,Medium,9,4,7,5,3,1.0,Poor,97.8,7.36,Good,High
STU00881,18,Male,ECE,2nd Year,6.5,7.4,5.2,Low,4,3,3,7,7,1.2,Average,80.0,8.87,Average,Low
STU00882,24,Female,CIVIL,1st Year,4.6,7.4,2.0,Low,5,5,3,3,10,0.7,Average,81.8,8.82,Poor,Low
STU00883,21,Male,ECE,4th Year,5.7,5.7,3.0,Medium,4,7,8,2,5,2.1,Poor,83.3,8.71,Average,Medium
STU00884,19,Female,Cyber,4th Year,4.1,4.6,7.3,High,10,10,10,10,2,0.8,Poor,67.3,6.88,Good,High
STU00885,24,Male,CIVIL,2nd Year,1.0,4.7,5.0,High,6,8,8,10,2,0.6,Poor,84.5,6.67,Poor,Medium
STU00886,23,Male,CSE,1st Year,3.5,7.8,4.9,Medium,5,6,4,9,7,1.9,Average,93.0,7.5,Average,High
STU00887,18,Male,CIVIL,1st Year,6.1,7.3,3.9,High,10,6,6,5,6,1.8,Average,70.4,7.58,Average,Medium
STU00888,19,Male,AIDS,1st Year,4.8,6.4,7.4,Medium,7,7,7,6,7,0.9,Poor,72.7,8.03,Average,Low
STU00889,18,Female,CIVIL,4th Year,5.8,7.9,2.9,Low,3,5,1,3,9,2.2,Good,81.2,8.2,Good,Low
STU00890,20,Male,AIML,1st Year,7.3,6.8,8.5,High,10,5,10,6,3,1.6,Average,82.1,7.47,Good,High
STU00891,18,Male,CSE,4th Year,4.4,7.0,5.7,Medium,6,5,5,8,9,0.8,Good,86.2,8.2,Average,Medium
STU00892,23,Female,ECE,3rd Year,4.2,8.1,3.7,Medium,6,5,5,6,6,1.8,Good,79.4,7.89,Good,High
STU00893,22,Female,Cyber,2nd Year,1.1,5.9,7.9,Low,6,5,4,1,7,1.7,Poor,83.6,7.49,Poor,Low
STU00894,25,Male,Cyber,4th Year,2.5,5.9,6.6,High,8,7,8,10,3,2.1,Poor,67.8,6.78,Poor,High
STU00895,23,Male,CIVIL,1st Year,2.4,6.8,4.7,Low,4,4,1,3,8,2.1,Average,79.5,8.5,Average,Low
STU00896,22,Male,ECE,3rd Year,5.6,8.3,3.6,Low,3,2,1,2,8,1.9,Good,79.3,8.98,Good,Medium
STU00897,22,Female,AIML,1st Year,4.5,5.3,6.1,Medium,8,7,5,6,6,1.2,Poor,81.7,7.22,Average,High
STU00898,18,Male,AIML,4th Year,3.5,9.0,4.0,Low,4,2,1,7,10,3.0,Good,92.3,8.3,Poor,Low
STU00899,18,Male,CSE,2nd Year,3.8,7.5,3.8,Medium,6,4,7,4,6,1.4,Average,75.5,8.25,Good,Low
STU00900,22,Male,CSE,1st Year,3.9,7.7,6.0,High,9,6,9,7,3,1.4,Poor,80.0,6.89,Average,High
STU00901,18,Female,CSE,4th Year,6.8,6.4,5.9,Medium,8,5,9,5,6,1.2,Poor,87.9,8.11,Average,Medium
STU00902,18,Male,AIDS,1st Year,5.4,5.7,6.9,Medium,7,7,9,6,3,1.7,Poor,69.1,7.34,Good,Low
STU00903,19,Female,ECE,1st Year,6.9,7.1,6.5,High,6,5,8,2,3,1.9,Poor,76.6,7.12,Good,High
STU00904,25,Male,Cyber,4th Year,1.7,6.4,7.6,High,10,10,10,10,3,0.6,Poor,75.3,7.99,Good,Medium
STU00905,21,Female,AIML,2nd Year,5.8,6.5,4.0,Low,3,4,3,8,7,1.5,Good,84.6,7.96,Good,Medium
STU00906,23,Male,ECE,4th Year,4.2,4.8,4.8,High,7,7,5,1,5,1.1,Poor,69.2,7.93,Average,High
STU00907,21,Male,AIDS,3rd Year,4.4,5.4,3.3,Medium,6,3,5,4,8,0.7,Poor,80.4,7.38,Good,High
STU00908,19,Male,CIVIL,3rd Year,7.7,6.5,6.8,High,7,5,8,6,6,1.2,Poor,73.9,8.56,Good,High
STU00909,20,Female,Cyber,2nd Year,4.3,8.2,4.3,Medium,6,6,6,6,6,1.6,Good,80.9,8.96,Average,Medium
STU00910,18,Female,AIDS,1st Year,6.3,4.7,6.5,High,9,8,9,6,2,0.4,Poor,73.2,6.59,Average,High
